id,name,is_animation_studio,site_url,favorites
18,Toei Animation,True,https://anilist.co/studio/18,2849
102,Funimation,False,https://anilist.co/studio/102,915
169,Fuji TV,False,https://anilist.co/studio/169,69
2524,4Kids Entertainment,False,https://anilist.co/studio/2524,29
416,TAP,True,https://anilist.co/studio/416,5
142,Asatsu DK,False,https://anilist.co/studio/142,4
207,Magic Bus,True,https://anilist.co/studio/207,25
68,Mushi Production,True,https://anilist.co/studio/68,60
6291,Studio Guts,True,https://anilist.co/studio/6291,4
406,Asahi Production,True,https://anilist.co/studio/406,23
6429,Avex Pictures,False,https://anilist.co/studio/6429,14
7229,E&H Production,False,https://anilist.co/studio/7229,16
769,Fujipacific Music,False,https://anilist.co/studio/769,7
892,NOTTV,False,https://anilist.co/studio/892,0
10,Production I.G,True,https://anilist.co/studio/10,5309
6570,Shueisha,False,https://anilist.co/studio/6570,169
6771,Selecta Visión,False,https://anilist.co/studio/6771,3
467,Discotek,False,https://anilist.co/studio/467,24
52,Avex Entertainment,False,https://anilist.co/studio/52,6
53,Dentsu,False,https://anilist.co/studio/53,45
55,TV Asahi,False,https://anilist.co/studio/55,11
119,Viz Media,False,https://anilist.co/studio/119,167
456,Lerche,True,https://anilist.co/studio/456,1169
6868,Kansai TV,False,https://anilist.co/studio/6868,11
7,J.C. Staff,True,https://anilist.co/studio/7,3436
6127,EGG FIRM,True,https://anilist.co/studio/6127,136
14,Sunrise,True,https://anilist.co/studio/14,3167
16,TV Tokyo,False,https://anilist.co/studio/16,266
17,Aniplex,False,https://anilist.co/studio/17,1678
643,Trinity Sound,False,https://anilist.co/studio/643,2
645,Audio Highs,False,https://anilist.co/studio/645,2
763,Miracle Robo,False,https://anilist.co/studio/763,2
6116,Bandai Namco Pictures,True,https://anilist.co/studio/6116,231
415,Warner Bros. Japan,False,https://anilist.co/studio/415,52
230,Bandai,False,https://anilist.co/studio/230,15
829,Studio Jack,True,https://anilist.co/studio/829,34
103,Tatsunoko Production,True,https://anilist.co/studio/103,155
27,Xebec,True,https://anilist.co/studio/27,285
31,NBCUniversal Entertainment Japan,False,https://anilist.co/studio/31,40
145,TBS,False,https://anilist.co/studio/145,58
306,Magic Capsule,False,https://anilist.co/studio/306,11
376,Sentai Filmworks,False,https://anilist.co/studio/376,286
753,PRA,True,https://anilist.co/studio/753,7
3,GONZO,True,https://anilist.co/studio/3,302
42,GDH,False,https://anilist.co/studio/42,1
957,CONNECT,True,https://anilist.co/studio/957,55
76,Yomiuri TV,False,https://anilist.co/studio/76,5
6616,BS11,False,https://anilist.co/studio/6616,7
7157,Chuugai Kougyou,False,https://anilist.co/studio/7157,0
6605,Marui Group,False,https://anilist.co/studio/6605,0
48,AIC,True,https://anilist.co/studio/48,92
250,Media Blasters,False,https://anilist.co/studio/250,21
111,NHK,False,https://anilist.co/studio/111,25
317,NHK Enterprises,False,https://anilist.co/studio/317,8
595,NYAV Post,False,https://anilist.co/studio/595,2
8,Artland,True,https://anilist.co/studio/8,140
36,Studio Gallop,True,https://anilist.co/studio/36,72
139,NAS,False,https://anilist.co/studio/139,4
205,Nihon Ad Systems,False,https://anilist.co/studio/205,2
717,TV Tokyo Music,False,https://anilist.co/studio/717,8
6910,Azeta Pictures,True,https://anilist.co/studio/6910,0
23,Bandai Visual,False,https://anilist.co/studio/23,24
82,Marvelous Entertainment,False,https://anilist.co/studio/82,2
144,Pony Canyon,False,https://anilist.co/studio/144,107
164,d-rights,False,https://anilist.co/studio/164,4
1,Studio Pierrot,True,https://anilist.co/studio/1,2544
104,Lantis,False,https://anilist.co/studio/104,86
777,Hakuhodo DY Music & Pictures,False,https://anilist.co/studio/777,13
143,Mainichi Broadcasting System,False,https://anilist.co/studio/143,32
460,Klock Worx,False,https://anilist.co/studio/460,13
44,Shaft,True,https://anilist.co/studio/44,9879
159,Kodansha,False,https://anilist.co/studio/159,152
493,Aniplex of America,False,https://anilist.co/studio/493,124
6548,Hanabee Entertainment,False,https://anilist.co/studio/6548,2
245,Toho,False,https://anilist.co/studio/245,281
166,Movic,False,https://anilist.co/studio/166,29
314,White Fox,True,https://anilist.co/studio/314,3742
372,NIS America Inc.,False,https://anilist.co/studio/372,16
211,Rakuonsha,False,https://anilist.co/studio/211,9
6402,Bandai Namco Entertainment,False,https://anilist.co/studio/6402,6
11,MADHOUSE,True,https://anilist.co/studio/11,14912
29,VAP,False,https://anilist.co/studio/29,39
6620,Nippon Television Network,False,https://anilist.co/studio/6620,8
6454,Madman Entertainment,False,https://anilist.co/studio/6454,28
757,Sony Music Entertainment,False,https://anilist.co/studio/757,18
6684,Sony PCL,False,https://anilist.co/studio/6684,1
6676,Animatic,False,https://anilist.co/studio/6676,0
6248,XFLAG,False,https://anilist.co/studio/6248,2
101,Studio Hibari,True,https://anilist.co/studio/101,49
539,Ultra Super Pictures,False,https://anilist.co/studio/539,7
6185,XFLAG PICTURES,False,https://anilist.co/studio/6185,1
6077,Orange,True,https://anilist.co/studio/6077,969
839,LIDENFILMS,True,https://anilist.co/studio/839,404
6728,BAKKEN RECORD,True,https://anilist.co/studio/6728,8
675,Yomiuri Advertising,False,https://anilist.co/studio/675,2
323,Nippon Columbia,False,https://anilist.co/studio/323,14
72,Artmic,False,https://anilist.co/studio/72,9
122,Tokyo Kids,True,https://anilist.co/studio/122,3
6,Gainax,True,https://anilist.co/studio/6,3060
64,Sotsu,False,https://anilist.co/studio/64,2
92,Starchild Records,False,https://anilist.co/studio/92,17
795,Yahoo! Japan,False,https://anilist.co/studio/795,2
97,ADV Films,False,https://anilist.co/studio/97,24
6375,DAX International,False,https://anilist.co/studio/6375,0
255,Imagi,False,https://anilist.co/studio/255,0
741,Toshiba Entertainment,False,https://anilist.co/studio/741,3
6517,ODDJOB,True,https://anilist.co/studio/6517,0
327,Takara Tomy,False,https://anilist.co/studio/327,2
22,Nippon Animation,True,https://anilist.co/studio/22,223
6159,Yokohama Animation Lab,False,https://anilist.co/studio/6159,26
537,SANZIGEN,True,https://anilist.co/studio/537,82
6078,ILCA,False,https://anilist.co/studio/6078,13
298,Studio Anima,True,https://anilist.co/studio/298,3
6698,KADOKAWA,False,https://anilist.co/studio/6698,506
7137,Bandai Namco Filmworks,False,https://anilist.co/studio/7137,11
7138,Bandai Namco Music Live,False,https://anilist.co/studio/7138,4
775,Bushiroad,False,https://anilist.co/studio/775,31
6249,Sublimation,False,https://anilist.co/studio/6249,6
7443,YOYOmiracle,True,https://anilist.co/studio/7443,0
7444,STUDIO SIERRA,False,https://anilist.co/studio/7444,0
4418,8-bit,True,https://anilist.co/studio/4418,802
6331,Bandai Namco Arts,False,https://anilist.co/studio/6331,21
6758,Sony Music Solutions,False,https://anilist.co/studio/6758,5
6571,ADK Marketing Solutions,False,https://anilist.co/studio/6571,4
6604,BANDAI SPIRITS,False,https://anilist.co/studio/6604,9
6819,Micro Magazine Sha,False,https://anilist.co/studio/6819,0
28,OLM,True,https://anilist.co/studio/28,564
50,KSS,False,https://anilist.co/studio/50,4
310,AnimEigo,False,https://anilist.co/studio/310,6
167,Sega Games,False,https://anilist.co/studio/167,17
276,DLE,True,https://anilist.co/studio/276,6
6417,AQUA ARIS,True,https://anilist.co/studio/6417,3
6288,Maho Film,True,https://anilist.co/studio/6288,52
517,Asmik Ace,False,https://anilist.co/studio/517,5
141,Toei Video,False,https://anilist.co/studio/141,3
513,Nikkatsu,False,https://anilist.co/studio/513,3
843,BS Fuji,False,https://anilist.co/studio/843,8
547,Hobby Japan,False,https://anilist.co/studio/547,7
7141,Hakuhodo,False,https://anilist.co/studio/7141,1
6421,Crunchyroll,False,https://anilist.co/studio/6421,317
6739,Amusement Media Academy,False,https://anilist.co/studio/6739,0
6995,Exa International,False,https://anilist.co/studio/6995,0
6259,TOKYO MX,False,https://anilist.co/studio/6259,12
112,Brain's Base,True,https://anilist.co/studio/112,776
6755,Sound Team Don Juan,False,https://anilist.co/studio/6755,0
6202,King Records,False,https://anilist.co/studio/6202,18
7312,BS Nittele,False,https://anilist.co/studio/7312,1
6679,Docomo Anime Store,False,https://anilist.co/studio/6679,6
7360,Mixi,False,https://anilist.co/studio/7360,0
6067,POLYGON PICTURES,True,https://anilist.co/studio/6067,101
6218,Ezo’la,False,https://anilist.co/studio/6218,31
6584,DMM pictures,False,https://anilist.co/studio/6584,17
858,Wit Studio,True,https://anilist.co/studio/858,10267
749,Pony Canyon Enterprise,False,https://anilist.co/studio/749,2
569,MAPPA,True,https://anilist.co/studio/569,14993
7373,qooop,False,https://anilist.co/studio/7373,1
872,Shingeki no Kyojin Team,False,https://anilist.co/studio/872,7
6258,W-Toon Studio,False,https://anilist.co/studio/6258,2
464,flying DOG,False,https://anilist.co/studio/464,24
6444,Manga Entertainment,False,https://anilist.co/studio/6444,12
178,Trilogy Future Studio,True,https://anilist.co/studio/178,5
233,Bandai Entertainment,False,https://anilist.co/studio/233,55
382,Tokuma Shoten,False,https://anilist.co/studio/382,8
123,Victor Entertainment,False,https://anilist.co/studio/123,3
140,Animax,False,https://anilist.co/studio/140,10
6195,Sola Digital Arts,False,https://anilist.co/studio/6195,8
6787,Netflix,False,https://anilist.co/studio/6787,122
318,WAO World,True,https://anilist.co/studio/318,4
200,Tezuka Productions,True,https://anilist.co/studio/200,132
6180,Bibury Animation Studios,True,https://anilist.co/studio/6180,65
315,DAX Production,False,https://anilist.co/studio/315,17
6600,Nichion,False,https://anilist.co/studio/6600,5
6670,GYAO!,False,https://anilist.co/studio/6670,0
6740,Good Smile Film,False,https://anilist.co/studio/6740,0
6677,MAGNET,False,https://anilist.co/studio/6677,1
73,TMS Entertainment,True,https://anilist.co/studio/73,1143
126,Studio Comet,True,https://anilist.co/studio/126,24
6636,DMM music,False,https://anilist.co/studio/6636,1
7284,Gekkou,True,https://anilist.co/studio/7284,10
6289,Drive,True,https://anilist.co/studio/6289,27
287,David Production,True,https://anilist.co/studio/287,3737
6389,bilibili,False,https://anilist.co/studio/6389,185
4,bones,True,https://anilist.co/studio/4,12235
58,Square Enix,False,https://anilist.co/studio/58,260
325,Code,True,https://anilist.co/studio/325,1
238,AT-X,False,https://anilist.co/studio/238,43
737,Sony Music Communications,False,https://anilist.co/studio/737,4
108,Media Factory,False,https://anilist.co/studio/108,25
681,ASCII Media Works,False,https://anilist.co/studio/681,22
894,Graphinica,True,https://anilist.co/studio/894,45
6551,Sunrise Music,False,https://anilist.co/studio/6551,2
113,Kadokawa Shoten,False,https://anilist.co/studio/113,121
6850,Hurray!,True,https://anilist.co/studio/6850,3
6437,10GAUGE,False,https://anilist.co/studio/6437,4
6239,Arvo Animation,True,https://anilist.co/studio/6239,24
6168,Dynamo Pictures,False,https://anilist.co/studio/6168,0
86,Group TAC,True,https://anilist.co/studio/86,22
191,Eiken,False,https://anilist.co/studio/191,5
6158,Glovision,False,https://anilist.co/studio/6158,9
380,Amuse,False,https://anilist.co/studio/380,0
65,Tokyo Movie Shinsha,True,https://anilist.co/studio/65,132
426,Filmlink International,False,https://anilist.co/studio/426,1
6161,Shogakukan,False,https://anilist.co/studio/6161,8
213,Half H.P Studio,False,https://anilist.co/studio/213,9
229,The Answer Studio,True,https://anilist.co/studio/229,3
94,Telecom Animation Film,True,https://anilist.co/studio/94,96
6361,Tokyo Movie,True,https://anilist.co/studio/6361,2
6720,NTV Music,False,https://anilist.co/studio/6720,0
771,Kyokuichi Tokyo Movie Shinsha,False,https://anilist.co/studio/771,0
6663,TMS Music,False,https://anilist.co/studio/6663,1
6105,Marza Animation Planet,False,https://anilist.co/studio/6105,12
783,GKids,False,https://anilist.co/studio/783,30
217,The Right Stuf International,False,https://anilist.co/studio/217,9
6113,Po10tial,False,https://anilist.co/studio/6113,0
236,YTV,False,https://anilist.co/studio/236,1
437,Kamikaze Douga,True,https://anilist.co/studio/437,49
196,Ashi Productions,True,https://anilist.co/studio/196,24
543,Studio Saki Makura,False,https://anilist.co/studio/543,3
33,WOWOW,False,https://anilist.co/studio/33,8
62,Shogakukan-Shueisha Productions,False,https://anilist.co/studio/62,22
707,TMS-Kyokuchi,False,https://anilist.co/studio/707,1
413,Pastel,True,https://anilist.co/studio/413,12
35,Seven Arcs,True,https://anilist.co/studio/35,134
474,Shogakukan Music & Digital Entertainment,False,https://anilist.co/studio/474,3
118,SynergySP,True,https://anilist.co/studio/118,32
210,Studio Tulip,True,https://anilist.co/studio/210,3
32,Manglobe,True,https://anilist.co/studio/32,308
835,UNLIMITED Partners,False,https://anilist.co/studio/835,0
6468,TIA,True,https://anilist.co/studio/6468,0
247,Shin-Ei Animation,True,https://anilist.co/studio/247,141
234,Oh! Production,True,https://anilist.co/studio/234,6
7045,Maple Toon,True,https://anilist.co/studio/7045,1
6930,Bandai Namco Shanghai,False,https://anilist.co/studio/6930,0
249,Robot,True,https://anilist.co/studio/249,7
235,Shirogumi,True,https://anilist.co/studio/235,7
6341,ADK Emotions,False,https://anilist.co/studio/6341,1
6988,Simage Animation,True,https://anilist.co/studio/6988,0
6251,monofilmo,False,https://anilist.co/studio/6251,1
95,Doga Kobo,True,https://anilist.co/studio/95,1888
561,A-1 Pictures,True,https://anilist.co/studio/561,9471
156,Polygram Japan,False,https://anilist.co/studio/156,1
7305,Qingxiang,True,https://anilist.co/studio/7305,0
37,Studio DEEN,True,https://anilist.co/studio/37,869
99,Kitty Film,False,https://anilist.co/studio/99,12
6708,Fuji Creative Corporation,False,https://anilist.co/studio/6708,4
177,Studio Kyuuma,True,https://anilist.co/studio/177,2
6566,Sunflowers,True,https://anilist.co/studio/6566,0
2,Kyoto Animation,True,https://anilist.co/studio/2,19054
6567,studio CANDY BOX,True,https://anilist.co/studio/6567,1
6713,Myrica Music,False,https://anilist.co/studio/6713,0
67,OB Planning,False,https://anilist.co/studio/67,1
179,A.C.G.T.,True,https://anilist.co/studio/179,28
6716,SEGA,False,https://anilist.co/studio/6716,19
6881,Nippon Crown,False,https://anilist.co/studio/6881,2
7021,Coamix,False,https://anilist.co/studio/7021,0
7020,eFrontier,False,https://anilist.co/studio/7020,0
455,Palm Studio,True,https://anilist.co/studio/455,0
77,APPP,True,https://anilist.co/studio/77,17
7363,Kaca Entertainment,True,https://anilist.co/studio/7363,0
486,Digital Frontier,True,https://anilist.co/studio/486,7
30,Ajiado,True,https://anilist.co/studio/30,80
41,Satelight,True,https://anilist.co/studio/41,277
7321,Sound Cadence,False,https://anilist.co/studio/7321,0
6559,Akita Shoten,False,https://anilist.co/studio/6559,2
135,MediaNet,False,https://anilist.co/studio/135,3
6073,Millepensee,True,https://anilist.co/studio/6073,35
61,Frontier Works,False,https://anilist.co/studio/61,29
6428,A-Sketch,False,https://anilist.co/studio/6428,2
647,Memory-Tech,False,https://anilist.co/studio/647,5
6430,Lawson Entertainment,False,https://anilist.co/studio/6430,2
6637,Daiichi Kosho Company,False,https://anilist.co/studio/6637,0
51,diomedéa,True,https://anilist.co/studio/51,167
553,Marvy Jack,True,https://anilist.co/studio/553,9
7035,Alfred Imageworks,True,https://anilist.co/studio/7035,1
6693,The Monk Studios,True,https://anilist.co/studio/6693,0
6460,Studio Live,True,https://anilist.co/studio/6460,4
397,Bridge,True,https://anilist.co/studio/397,32
6222,CloverWorks,True,https://anilist.co/studio/6222,5972
470,GAGA,False,https://anilist.co/studio/470,1
765,Sakura Create,True,https://anilist.co/studio/765,24
6892,Forecast Communications,False,https://anilist.co/studio/6892,0
484,TOKYOPOP,False,https://anilist.co/studio/484,5
7086,Jaggard,True,https://anilist.co/studio/7086,0
583,Annapuru,True,https://anilist.co/studio/583,1
6238,3xCube,False,https://anilist.co/studio/6238,1
577,Tohokushinsha Film Corporation,False,https://anilist.co/studio/577,2
429,Office AO,True,https://anilist.co/studio/429,3
452,Knack Productions,False,https://anilist.co/studio/452,6
4419,Studio Colorido,True,https://anilist.co/studio/4419,261
13,Studio 4°C,True,https://anilist.co/studio/13,404
254,Soft Garage,False,https://anilist.co/studio/254,1
15,Sony Pictures Entertainment,False,https://anilist.co/studio/15,22
6101,Signal.MD,True,https://anilist.co/studio/6101,37
6665,Fields,False,https://anilist.co/studio/6665,0
719,Studio Mausu,False,https://anilist.co/studio/719,7
150,Sanrio,False,https://anilist.co/studio/150,167
284,Central Park Media,False,https://anilist.co/studio/284,6
6199,Twin Engine,False,https://anilist.co/studio/6199,47
6947,Mitsubishi Corporation,False,https://anilist.co/studio/6947,0
89,BeSTACK,False,https://anilist.co/studio/89,0
57,Touhouku Shinsha,False,https://anilist.co/studio/57,1
490,Maiden Japan,False,https://anilist.co/studio/490,1
458,Beijing Sharaku Art,True,https://anilist.co/studio/458,0
7206,Project Team Argos,True,https://anilist.co/studio/7206,0
147,SKY Perfect Well Think,False,https://anilist.co/studio/147,2
921,Dynamic Planning,False,https://anilist.co/studio/921,9
6305,Animation Staff Room,True,https://anilist.co/studio/6305,1
7109,Asahi Housou,False,https://anilist.co/studio/7109,0
6137,Studio M2,True,https://anilist.co/studio/6137,20
79,Genco,False,https://anilist.co/studio/79,29
866,Fanworks,True,https://anilist.co/studio/866,23
259,Kaeruotoko Shokai,False,https://anilist.co/studio/259,0
149,SME Visual Works,False,https://anilist.co/studio/149,3
127,Yomiko Advertising,False,https://anilist.co/studio/127,3
7285,Toei,False,https://anilist.co/studio/7285,3
494,Studio Take Off,True,https://anilist.co/studio/494,0
507,Universal Studios,False,https://anilist.co/studio/507,2
6413,DMM.futureworks,True,https://anilist.co/studio/6413,4
43,ufotable,True,https://anilist.co/studio/43,12855
21,Studio Ghibli,True,https://anilist.co/studio/21,9834
417,Walt Disney Studios,False,https://anilist.co/studio/417,69
6301,Studio Crocodile,True,https://anilist.co/studio/6301,3
489,TCJ,False,https://anilist.co/studio/489,1
6742,Techno Sound,False,https://anilist.co/studio/6742,2
7371,Folium,True,https://anilist.co/studio/7371,0
6743,Toho Music,False,https://anilist.co/studio/6743,0
6746,Heartyware,False,https://anilist.co/studio/6746,0
6145,Science SARU,True,https://anilist.co/studio/6145,1201
47,Studio Khara,True,https://anilist.co/studio/47,355
815,EMI,False,https://anilist.co/studio/815,0
803,Trigger,True,https://anilist.co/studio/803,6970
453,Tsuburaya Productions,True,https://anilist.co/studio/453,11
6371,Yostar Pictures,True,https://anilist.co/studio/6371,62
7139,Koei Tecmo Games,False,https://anilist.co/studio/7139,0
7431,Wonderful Works,False,https://anilist.co/studio/7431,0
6568,Studio Gohan,True,https://anilist.co/studio/6568,3
60,Actas,True,https://anilist.co/studio/60,58
6117,Zero-G,True,https://anilist.co/studio/6117,70
6310,Cygames,False,https://anilist.co/studio/6310,28
6312,Studio KAI,True,https://anilist.co/studio/6312,48
400,Gathering,False,https://anilist.co/studio/400,4
6182,CygamesPictures,True,https://anilist.co/studio/6182,102
218,ZEXCS,True,https://anilist.co/studio/218,53
6411,Sonilude,False,https://anilist.co/studio/6411,2
418,Studio Gokumi,True,https://anilist.co/studio/418,107
132,P.A. Works,True,https://anilist.co/studio/132,2222
7095,Scooter Films,True,https://anilist.co/studio/7095,0
6699,dugout,False,https://anilist.co/studio/6699,0
711,Delfi Sound,False,https://anilist.co/studio/711,3
7008,Project Studio Q,True,https://anilist.co/studio/7008,0
6339,Good Smile Company,False,https://anilist.co/studio/6339,4
291,CoMix Wave,True,https://anilist.co/studio/291,1987
7361,DONUTS,False,https://anilist.co/studio/7361,0
6609,Bushiroad Creative,False,https://anilist.co/studio/6609,3
6608,Bushiroad Music,False,https://anilist.co/studio/6608,2
6891,Bushiroad Move,False,https://anilist.co/studio/6891,2
747,Apollon,False,https://anilist.co/studio/747,0
109,Shouchiku,False,https://anilist.co/studio/109,7
7079,ONE MUSIC,False,https://anilist.co/studio/7079,5
443,Studio PuYUKAI,True,https://anilist.co/studio/443,25
6573,Sunrise Beyond,True,https://anilist.co/studio/6573,7
6706,GYORAI EIZO,False,https://anilist.co/studio/6706,0
6640,MAZRI,False,https://anilist.co/studio/6640,0
7409,SUPER SUPER,True,https://anilist.co/studio/7409,0
6459,CALF,True,https://anilist.co/studio/6459,1
6119,GEMBA,False,https://anilist.co/studio/6119,4
529,Lapis,True,https://anilist.co/studio/529,0
7432,SAFEHOUSE,True,https://anilist.co/studio/7432,0
391,Grouper Production,True,https://anilist.co/studio/391,0
6750,Image Stream,False,https://anilist.co/studio/6750,0
100,TV Osaka,False,https://anilist.co/studio/100,1
7092,Qzil.la,False,https://anilist.co/studio/7092,0
7367,IMAGICA DIGITALSCAPE,True,https://anilist.co/studio/7367,0
6401,Sega Toys,False,https://anilist.co/studio/6401,1
330,Kanaban Graphics,True,https://anilist.co/studio/330,1
6283,Studio Durian,False,https://anilist.co/studio/6283,8
6297,Q-Tec,False,https://anilist.co/studio/6297,5
6432,JR Higashi Nihon Kikaku,False,https://anilist.co/studio/6432,4
7232,CyberAgent,False,https://anilist.co/studio/7232,1
6075,Lay-duce,True,https://anilist.co/studio/6075,46
6610,Banpresto,False,https://anilist.co/studio/6610,1
6981,Village Studio,True,https://anilist.co/studio/6981,6
6337,Space Neko Company,True,https://anilist.co/studio/6337,8
290,Kinema Citrus,True,https://anilist.co/studio/290,789
7238,Takeshobo,False,https://anilist.co/studio/7238,2
6784,Global Solutions,False,https://anilist.co/studio/6784,0
6313,Kadokawa Media House,False,https://anilist.co/studio/6313,27
6783,Kanetsuu Investment,False,https://anilist.co/studio/6783,0
6562,SB Creative,False,https://anilist.co/studio/6562,1
963,MAGES.,False,https://anilist.co/studio/963,24
6715,Toy's Factory,False,https://anilist.co/studio/6715,4
6103,PINE JAM,True,https://anilist.co/studio/6103,88
352,Kadokawa Pictures Japan,False,https://anilist.co/studio/352,103
459,Nitroplus,False,https://anilist.co/studio/459,74
158,Kids Station,False,https://anilist.co/studio/158,1
6763,Yomiuri TV Enterprise,False,https://anilist.co/studio/6763,1
300,SILVER LINK.,True,https://anilist.co/studio/300,1287
5,Bee Train,True,https://anilist.co/studio/5,52
7010,OVERLAP,False,https://anilist.co/studio/7010,4
627,Madoka Partners,False,https://anilist.co/studio/627,5
797,Houbunsha,False,https://anilist.co/studio/797,8
7142,f4samurai,False,https://anilist.co/studio/7142,0
6615,Straight Edge,False,https://anilist.co/studio/6615,1
6069,Studio 3Hz,True,https://anilist.co/studio/6069,210
6102,Kinoshita Group,False,https://anilist.co/studio/6102,0
436,AIC Build,True,https://anilist.co/studio/436,20
755,Jumondou,True,https://anilist.co/studio/755,9
7387,I was a Ballerina,True,https://anilist.co/studio/7387,0
75,Imagin,True,https://anilist.co/studio/75,16
911,Passione,True,https://anilist.co/studio/911,315
6306,ENISHIYA,False,https://anilist.co/studio/6306,3
85,Konami,False,https://anilist.co/studio/85,14
7355,CD PROJEKT RED,False,https://anilist.co/studio/7355,10
6524,Studio Massket,True,https://anilist.co/studio/6524,1
7094,eStream,False,https://anilist.co/studio/7094,0
170,Imagica,False,https://anilist.co/studio/170,4
745,Cosmic Ray,False,https://anilist.co/studio/745,3
751,Marvelous,False,https://anilist.co/studio/751,4
6109,Studio Signpost,True,https://anilist.co/studio/6109,17
334,Ordet,True,https://anilist.co/studio/334,8
7006,Bibury Animation CG,True,https://anilist.co/studio/7006,0
7166,NetEase Games,False,https://anilist.co/studio/7166,4
148,Hakusensha,False,https://anilist.co/studio/148,2
7149,Beyond C.,False,https://anilist.co/studio/7149,0
6431,KDDI,False,https://anilist.co/studio/6431,0
7297,Rialto Entertainment,False,https://anilist.co/studio/7297,0
134,Horipro,False,https://anilist.co/studio/134,8
241,Koei,True,https://anilist.co/studio/241,0
7156,Universal Music,False,https://anilist.co/studio/7156,0
203,Visual Arts,False,https://anilist.co/studio/203,14
6817,CBC TV,False,https://anilist.co/studio/6817,0
66,Key,False,https://anilist.co/studio/66,198
6377,ABC Animation,False,https://anilist.co/studio/6377,21
6622,Nagoya Broadcasting Network,False,https://anilist.co/studio/6622,0
6982,LIDENFILMS Kyoto Studio,True,https://anilist.co/studio/6982,4
6314,Okuruto Noboru,True,https://anilist.co/studio/6314,19
929,Animation Do,True,https://anilist.co/studio/929,115
687,Bandai Namco Live Creative,False,https://anilist.co/studio/687,3
689,NTT Docomo,False,https://anilist.co/studio/689,3
6164,Studio VOLN,False,https://anilist.co/studio/6164,35
6175,DR Movie,False,https://anilist.co/studio/6175,8
852,Nexus,True,https://anilist.co/studio/852,119
779,AMG MUSIC,False,https://anilist.co/studio/779,0
621,SoftBank Creative Corp.,False,https://anilist.co/studio/621,3
6612,FuRyu,False,https://anilist.co/studio/6612,1
7237,GREE Entertainment,False,https://anilist.co/studio/7237,2
6674,GREE,False,https://anilist.co/studio/6674,2
703,Notes,False,https://anilist.co/studio/703,28
635,CREi,False,https://anilist.co/studio/635,1
7217,DELiGHTWORKS,False,https://anilist.co/studio/7217,1
6068,TROYCA,True,https://anilist.co/studio/6068,160
715,Dwango,False,https://anilist.co/studio/715,1
701,Seikaisha,False,https://anilist.co/studio/701,2
725,IYUNO STUDIOS,False,https://anilist.co/studio/725,1
7084,Geneon Entertainment,False,https://anilist.co/studio/7084,1
171,A Line,True,https://anilist.co/studio/171,2
313,Omnibus Japan,False,https://anilist.co/studio/313,0
294,Discovery,False,https://anilist.co/studio/294,10
6419,Pili International Multimedia,True,https://anilist.co/studio/6419,9
6815,DMM.com,False,https://anilist.co/studio/6815,1
6844,Green Ooita,True,https://anilist.co/studio/6844,0
262,Kadokawa Pictures USA,False,https://anilist.co/studio/262,9
787,Happinet Pictures,False,https://anilist.co/studio/787,3
6142,Geno Studio,True,https://anilist.co/studio/6142,98
6424,Sammy,False,https://anilist.co/studio/6424,3
7160,Happinet Phantom Studios,False,https://anilist.co/studio/7160,0
6782,My Theater D.D.,False,https://anilist.co/studio/6782,0
6785,Mirai Koujou,False,https://anilist.co/studio/6785,0
346,Hoods Entertainment,True,https://anilist.co/studio/346,56
6680,marone,False,https://anilist.co/studio/6680,2
6135,Sound Drive,False,https://anilist.co/studio/6135,7
6824,OOZ Inc.,False,https://anilist.co/studio/6824,0
114,Studio Matrix,True,https://anilist.co/studio/114,2
6126,Felix Film,True,https://anilist.co/studio/6126,18
7246,Animax Broadcast Japan,False,https://anilist.co/studio/7246,2
7458,JIN,False,https://anilist.co/studio/7458,0
7067,D-techno,False,https://anilist.co/studio/7067,0
6667,Medicos Entertainment,False,https://anilist.co/studio/6667,2
6602,Sumzap,False,https://anilist.co/studio/6602,1
198,Gakken,False,https://anilist.co/studio/198,2
120,TNK,True,https://anilist.co/studio/120,228
6422,Line Webtoon,False,https://anilist.co/studio/6422,78
363,Topcraft,True,https://anilist.co/studio/363,6
6433,STORY Inc.,False,https://anilist.co/studio/6433,10
6340,Futabasha,False,https://anilist.co/studio/6340,1
6066,Asahi Shimbun,False,https://anilist.co/studio/6066,2
6709,Tohan,False,https://anilist.co/studio/6709,4
6745,Heart Company,False,https://anilist.co/studio/6745,0
392,Enterbrain,True,https://anilist.co/studio/392,2
7113,NTT Plala,False,https://anilist.co/studio/7113,0
6148,NUT,True,https://anilist.co/studio/6148,278
6818,81 Produce,False,https://anilist.co/studio/6818,4
882,Toranoana,False,https://anilist.co/studio/882,4
6639,exsa,True,https://anilist.co/studio/6639,3
6052,C2C,True,https://anilist.co/studio/6052,169
6309,Studio Bind,True,https://anilist.co/studio/6309,1713
6569,Nippon BS Broadcasting,False,https://anilist.co/studio/6569,3
6675,Ai Addiction,False,https://anilist.co/studio/6675,0
555,Studio Chizu,True,https://anilist.co/studio/555,293
7181,Rex Entertainment ,False,https://anilist.co/studio/7181,1
7180,ONIRO,False,https://anilist.co/studio/7180,0
7230,Asahi Broadcasting Corporation,False,https://anilist.co/studio/7230,0
6869,KYORAKU,False,https://anilist.co/studio/6869,2
559,Purple Cow Studio Japan,False,https://anilist.co/studio/559,6
84,Studio Rikka,True,https://anilist.co/studio/84,29
